course_parent,course_name,question_desc,option_a,option_b,option_c,option_d,correct_option,difficulty_level,chapter_name,subject_name
ca_cpt,CA CPT ECONOMICS,The rural branches constitute per cent of total bank branches in India in 2008.,14,60,41,82,3,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,In 1969____________ per cent of bank offices were in rural areas.,20,22,25,15,2,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Population per bank in India is at 2003 is,around 5000,around 20000,around 15000,around 45000,3,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,At present there are_____________ Nationalized Banks in India.,14,6,21,19,4,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The number of bank branches increased from just_______________ to 69616 in 2006.,8226,8622,8262,8862,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"In December 2008, the aggregate deposits mobilized by commercial banks was","Rs 32,50,000 crore","Rs 23,05,000 crore","Rs 20,00,000 crore","Rs 31,97,000 crore",4,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"In March 2008, the percentage of commercial bank credit to small scale, agriculture and small retail trade accounted for",30 per cent,15 percent,44 per cent,27.5 per cent,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,In terms of deposit mobilization ____________leads other states.,UP,Maharashtra,Kerala,Bihar,2,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"In terms of lending, priority sectors constitute about, ____________of total bank lending.",60,80,30,40,2,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Nationalization of banks aimed at all of the fol&shy;lowing except,Removal of control by a few,Provision of credit to big industries only,"Provision of adequate credit for agricul&shy;ture, small industry and export units",None of the above,2,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Gross NPA of commercial banks have fallen of late due to stringent norms and stood at _____In 2006-07.,"Rs.70,000 crores","Rs 45,000 crores","Rs 51,000 crores","Rs 54,000 crores",3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The profitability ratio of bank has declined over the years due to,Lower interest on government borrowings from banks,Subsidization of credit to priority sector,High expenditure resulting from over staff&shy;ing and mushrooming of branches,All the above,4,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following statements is correct?,Rural areas have nearly 50 per cent of bank branches but 75 per cent of the population residing there.,Banks are evenly spread out.,Most of the banks have very less NPAs ranging between 0 to 5 per cent.,None of the above,1,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which one of the following is the important functions of the apex bank of a country?,Accepting deposits from foreign residents and institutions,Accepting the deposits and lending mon&shy;ey to the public,Regulation of Currency in accordance with the requirements of business and general public,None of the above,3,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The difference between a central bank and a commercial bank is that,Central Bank has no branches,Central Bank does not deals with customers,Central Bank does not deal with foreign exchange,Central Bank does not control note issue,3,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,As an apex monetary institution RBI plays,"An important role in strengthening, developing and diversifying the country's economic and financial structure.",Responsible role in the maintenance of economic stability and assisting the growth of the economy.,Both {a) and (b),None of the above,3,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The Reserve Bank of India was set up in,1949,1956,1935,1901,3,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Reserve Bank of India was nationalized in,1959,1947,1945,1949,4,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Banks are regulated by,Securities Exchange Board of India,Reserve Bank of India,Company Law Board,Registrar of Companies,2,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,RBI makes advances to the central and state government repayable within _________from the date of advancing.,60 days,45 days,90 days,75 days,3,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,is the official lender of the last resort' in India.,State Bank of India,Reserve Bank of India,Punjab National Bank,Central Bank of India,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following statements about cen&shy;tral bank is incorrect?,Central bank regulates currency in accor&shy;dance with the requirements of business and the general public,Central banks performs general banking and agency service for the state,Central bank generally deals with the public and tries to encourage saving habits among people,None of the above,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,______ refers to that portion of total deposits which a commercial bank has to keep with the central bank.,SLR,Bank Rate,CRR,None of the above,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,_____ refers to that portion of total deposits which a commercial bank has to keep as additional reserve with themselves.,Bank Rate,SLR,CRR,None of the above,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Before the implementation of Narasimham Committee's recommendations the SLR reached a level of __________ per cent.,28.5,38.5,25,36,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,At present SLR is ________ per cent for entire net demand and time liabilities of the scheduled commercial banks.,38,25,24,38.5,3,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Monetary policy is formulated by,RBI,SEBI,CLB,Finance Ministry,1,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"In case RBI, wants to increase rate of interest then it should",sell securities,buy securities,hold securities,None of the above,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"In order to encourage investment in the country, the RBI may",Reduce CRR,Increase CRR,Sell securities in the open market,Increase Bank Rate,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"In order to discourage investment in the economy, the RBI may",Decrease Bank Rate,Buy securities in the open market,Increase Bank Rate,Decrease CRR,3,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Rationing of Credit takes place when,demand for Credit is Zero,demand for Credit is higher than supply,demand for Credit is low,None of the above,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The cash reserve ratio is determined by,Free play of market forces,Commercial banks,Monetary authority,None of the above,3,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Open market operations by a Central bank involve,sale and purchase of government securities,Increase and decrease of discount rate,changing the reserve ratio up and down,raising or lowering of the margin requirements,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,A merchant has a stock of Rs 10 lakhs. Banker prescribes 25 % as margin the merchant will be granted a loan of_____________,Rs 2.5 lakhs,Rs 0.25 lakhs,Rs 7.5 lakhs,Rs 0.75 lakhs,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,During Inflation the central Bank adopts__________ policy.,Near money,Cheap money,Dear money,All the above,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,During deflation the Central Bank follows .,Cheap money policy,Dear money policy,Near money policy,All the above,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,When Bank Rate is increased__________ will take place.,Expansion in credit,Contraction in credit,No change in credit,None of the above,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,When Bank Rate is decreased will take place.,Expansion in credit,Contraction in credit,No change in credit,None of the above,1,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Major limitation of Indian Monetary Policy is,The dominance of money lenders,Money market is under developed,Both (a) and (b),None of the above,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The current bank rate is,5,6,6.5,5.5,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,NPA refers to,The assets of Commercial banks,Bills receivables of Commercial Banks,Bad and doubtful debts of scheduled commercial banks,None of the above,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The NPA's stood more than ______________ crores in 2001-02.,"Rs 45,000","Rs 51,000","Rs 70,000","Rs 15,000",3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,NPA's as a percentage of gross advances have fallen to____________ per cent in 2006-07.,10.5,16,2.5,3,3,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which one of the following is a selective credit control method?,Bank Rate,Open Market Operation,Statutory Liquidity Ratio,Margin Requirements,4,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following is a quantitative credit control?,Moral Suasion,Rationing of Credit,Direct Action,Cash Reserve Ratio,4,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The basic distinction between narrow and broad money is the,Treatment of post office deposits.,Treatment of time deposits of banks,Treatment of savings deposits of banks,Treatment of currency,2,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"During depression, it is advisable to",Lower bank rate and purchase securities in the market,Increase bank rate and purchase securities in the open market,Decrease bank rate and sell securities in the open market,Increase bank rate and sell securities in the open market,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Commercial banks are part of,Money market,Capital market,Bond market,None of the above,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Money market in India is having dichotomy because there are,Organized segment,Unorganized segment,Both (a) and (b),None of the above,3,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"In long run, monopolist earn",normal profit,abnormal profit,loss,heavy loss,1,2,Meaning and Types of Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,A monopolist can control,price,output,Both (a) and (b),Either (a) or (b),4,2,Meaning and Types of Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"Under perfect competition demand curve, AR and MR are",the same,not the same,AR more than MR,MR more than AR,1,2,Meaning and Types of Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"Under perfect competition, a factor will be demanded upto the point",where its MRP is more than its price,where its MRP equals its price,where its ARP equals its price,where MRP increases of price falls,2,2,Meaning and Types of Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Monopolist can determine,price,output,Either price or output,None of these,3,2,Meaning and Types of Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"Under no profit, no loss situation in perfect competition, the firm earns","no profit, no loss",normal profit,negative profit,None of these,2,2,Meaning and Types of Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,In a kinked demand curve in oligopoly,the sellers cannot increase the price above the kink because the demand is elastic,the sellers cannot reduce the price below the kink because demand is inelastic,the sellers stick to the kinked price,All of the above,4,2,Meaning and Types of Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Homogeneous product is the characteristic of,perfect competition,monopoly market,monopolistic competition,oligopoly,1,2,Meaning and Types of Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Types of price discrimination are,price discrimination of first degree,price discrimination of second degree,price discrimination of third degree,All of these,4,2,Meaning and Types of Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Non-price competition exist in,monopoly market,oligopoly,monopolistic competition,discriminating monopoly,3,2,Meaning and Types of Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Non-price competition is the characteristic of,duopoly,oligopoly,monopoly,imperfect competition,4,2,Meaning and Types of Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,A producer or seller selling its commodity at different prices to different customers is,discriminating monopoly,monopoly,perfect competition,duopoly,1,2,Meaning and Types of Markets,Genearal Economics
